"merge_id","company_name","report_year","llm_or_manual_id","llm_page","llm_year","llm_scope","llm_value","llm_unit","non_exp_1_id","non_exp_2_id","non_exp_1_is_value_correct","non_exp_2_is_value_correct","non_exp_1_corrected_value","non_exp_2_corrected_value","non_exp_1_is_unit_correct","non_exp_2_is_unit_correct","non_exp_1_corrected_unit","non_exp_2_corrected_unit","non_exp_1_is_page_correct","non_exp_2_is_page_correct","non_exp_1_corrected_page","non_exp_2_corrected_page","non_exp_1_expert_requested_for_rec","non_exp_2_expert_requested_for_rec","non_exp_1_expert_requested_for_doc","non_exp_2_expert_requested_for_doc","non_exp_1_metric_name","non_exp_2_metric_name","non_exp_1_display_type","non_exp_2_display_type","non_exp_filter_doc","non_exp_filter_rec","non_exp_1_value","non_exp_2_value","non_exp_1_unit","non_exp_2_unit","non_exp_1_page","non_exp_2_page","non_exp_1_value_reasoning","non_exp_2_value_reasoning","non_exp_1_unit_reasoning","non_exp_2_unit_reasoning","exp_group_1_exp_1_id","exp_group_1_exp_2_id","exp_group_1_value_who_is_right","exp_group_1_corrected_value","exp_group_1_value_reasoning","exp_group_1_unit_who_is_right","exp_group_1_corrected_unit","exp_group_1_unit_reasoning","exp_group_1_corrected_page","exp_group_2_exp_1_id","exp_group_2_exp_2_id","exp_group_2_value_who_is_right","exp_group_2_corrected_value","exp_group_2_value_reasoning","exp_group_2_unit_who_is_right","exp_group_2_corrected_unit","exp_group_2_unit_reasoning","exp_group_2_corrected_page","exp_group_filter_rec","exp_group_1_value","exp_group_2_value","exp_group_1_unit","exp_group_2_unit","exp_group_1_page","exp_group_2_page","exp_disc_value","exp_disc_unit","exp_disc_page"
4573,"rinnai corp","2020","1121",NA,2018,"2lb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4574,"rinnai corp","2020","1122",NA,2019,"2lb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4575,"rinnai corp","2020","1123",NA,2020,"2lb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4576,"rinnai corp","2020","1124",NA,2021,"2lb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4577,"rinnai corp","2020","1125",NA,2022,"2lb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4578,"rinnai corp","2020","1106",NA,2013,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4579,"rinnai corp","2020","1107",NA,2014,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4580,"rinnai corp","2020","1108",NA,2015,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4581,"rinnai corp","2020","1109",NA,2016,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4582,"rinnai corp","2020","1110",NA,2017,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4583,"rinnai corp","2020","1111",NA,2018,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4584,"rinnai corp","2020","1112",NA,2019,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4585,"rinnai corp","2020","1113",NA,2020,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4586,"rinnai corp","2020","1114",NA,2021,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4587,"rinnai corp","2020","1115",NA,2022,"2mb",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4588,"rinnai corp","2020","1126",NA,2013,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4589,"rinnai corp","2020","1127",NA,2014,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4590,"rinnai corp","2020","1128",NA,2015,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4591,"rinnai corp","2020","1129",NA,2016,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4592,"rinnai corp","2020","1130",NA,2017,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4593,"rinnai corp","2020","1131",NA,2018,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4594,"rinnai corp","2020","1132",NA,2019,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4595,"rinnai corp","2020","1133",NA,2020,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4596,"rinnai corp","2020","1134",NA,2021,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4597,"rinnai corp","2020","1135",NA,2022,"3",NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","Yes","Yes",NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,NA,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4598,"rpt realty","2020","1",NA,2013,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4599,"rpt realty","2020","2",NA,2014,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4600,"rpt realty","2020","3",NA,2015,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4601,"rpt realty","2020","4",NA,2016,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4602,"rpt realty","2020","5",NA,2017,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4603,"rpt realty","2020","6",NA,2018,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4604,"rpt realty","2020","7",NA,2019,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4605,"rpt realty","2020","8",NA,2020,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4606,"rpt realty","2020","9",NA,2021,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4607,"rpt realty","2020","10",NA,2022,"1",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4608,"rpt realty","2020","21",NA,2013,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4609,"rpt realty","2020","22",NA,2014,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4610,"rpt realty","2020","23",NA,2015,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4611,"rpt realty","2020","24",NA,2016,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4612,"rpt realty","2020","25",NA,2017,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4613,"rpt realty","2020","26",NA,2018,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4614,"rpt realty","2020","27",NA,2019,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4615,"rpt realty","2020","28",NA,2020,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4616,"rpt realty","2020","29",NA,2021,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4617,"rpt realty","2020","30",NA,2022,"2lb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4618,"rpt realty","2020","11",NA,2013,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4619,"rpt realty","2020","12",NA,2014,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4620,"rpt realty","2020","13",NA,2015,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4621,"rpt realty","2020","14",NA,2016,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4622,"rpt realty","2020","15",NA,2017,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4623,"rpt realty","2020","16",NA,2018,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4624,"rpt realty","2020","17",NA,2019,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4625,"rpt realty","2020","18",NA,2020,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4626,"rpt realty","2020","19",NA,2021,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4627,"rpt realty","2020","20",NA,2022,"2mb",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4628,"rpt realty","2020","31",NA,2013,"3",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4629,"rpt realty","2020","32",NA,2014,"3",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4630,"rpt realty","2020","33",NA,2015,"3",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4631,"rpt realty","2020","34",NA,2016,"3",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4632,"rpt realty","2020","35",NA,2017,"3",NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,"No","No","No","No",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
