"report_name","document_comment_1","document_comment_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","ID","page_used","llm_year","llm_scope","llm_value","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","llm_unit","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","corrected_page_1","corrected_page_2","comment_1","comment_2"
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","836",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","837",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","838",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","839",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","840",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","841",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","842",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","843",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","844",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","845",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","846",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","847",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","848",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","849",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","883",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","884",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","885","34",2015,"1",135,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","886","34",2016,"1",170,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","887","34",2017,"1",214,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","888","34",2018,"1",179,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","889","34",2019,"1",177,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","890","34",2020,"1",147,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","891","34",2021,"1",105,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","892","34",2022,"1",20,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","893",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","894",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","895","34",2015,"2mb",37674,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","896","34",2016,"2mb",48560,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","897","34",2017,"2mb",39430,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","898","34",2018,"2mb",36728,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","899","34",2019,"2mb",34292,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","900","34",2020,"2mb",30915,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","901","34",2021,"2mb",43349,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","902","34",2022,"2mb",37920,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","903",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","904",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","905","34",2015,"2lb",41962,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","906","34",2016,"2lb",52583,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","907","34",2017,"2lb",43163,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","908","34",2018,"2lb",40152,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","909","34",2019,"2lb",37468,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","910","34",2020,"2lb",34456,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","911","34",2021,"2lb",45754,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","912","34",2022,"2lb",40393,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","913",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","914",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","915","34",2015,"3",1834,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","916","34",2016,"3",948,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","917","34",2017,"3",240,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","918","34",2018,"3",49,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","919","34",2019,"3",46,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","920","34",2020,"3",37,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","921","34",2021,"3",49,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"sato holdings_2022_report.pdf",NA,NA,"No","No","922","34",2022,"3",49,"Yes","Yes",NA,NA,"t CO2-e","Yes","Yes",NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1203",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1204",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1205","53",2015,"1",2461,"No","Yes",1540,NA,"Kt CO2e","No","Yes","KtCO2e",NA,"54",NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1206","54",2015,"1",1540,"Yes","No",NA,2461,"Kt CO2e","Yes","No",NA,"Kt CO2e",NA,"53",NA,"Greenhouse gas (GHG) emissions (as reported) and has different, lower value than the table in previous page so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1207",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1208","54",2017,"1",1660,"Yes","No",NA,NA,"Kt CO2e","Yes","No",NA,NA,NA,NA,NA,"Greenhouse gas (GHG) emissions (as reported) so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1209","54",2018,"1",1750,"Yes","No",NA,NA,"Kt CO2e","Yes","No",NA,NA,NA,NA,NA,"Greenhouse gas (GHG) emissions (as reported) so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1210","53",2019,"1",2401,"No","Yes",1833,NA,"Kt CO2e","No","Yes","KtCO2e",NA,"54",NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1211","54",2019,"1",1833,"Yes","No",NA,2401,"Kt CO2e","Yes","No",NA,"Kt CO2e",NA,"53",NA,"Greenhouse gas (GHG) emissions (as reported) and has different, lower value than the table in previous page so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1212","53",2020,"1",2267,"Yes","Yes",NA,NA,"Kt CO2e","Yes","Yes",NA,NA,"54",NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1213","54",2020,"1",2267,"Yes","Yes",NA,NA,"Kt CO2e","Yes","Yes",NA,NA,NA,"53",NA,"Greenhouse gas (GHG) emissions (as reported) and has different, lower value than the table in previous page so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1214",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1215",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1216",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1217",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1218","53",2015,"2mb",967,"No","Yes",347,NA,"Kt CO2e","No","Yes","KtCO2e",NA,"54",NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1219","54",2015,"2mb",347,"Yes","No",NA,967,"Kt CO2e","Yes","No",NA,"Kt CO2e",NA,"53",NA,"Greenhouse gas (GHG) emissions (as reported) and has different, lower value than the table in previous page so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1220",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1221","54",2017,"2mb",352,"Yes","No",NA,NA,"Kt CO2e","Yes","No",NA,NA,NA,NA,NA,"Greenhouse gas (GHG) emissions (as reported) so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1222","54",2018,"2mb",527,"Yes","No",NA,NA,"Kt CO2e","Yes","No",NA,NA,NA,NA,NA,"Greenhouse gas (GHG) emissions (as reported) so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1223","53",2019,"2mb",803,"No","Yes",510,NA,"Kt CO2e","No","Yes","KtCO2e",NA,"54",NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1224","54",2019,"2mb",510,"Yes","No",NA,803,"Kt CO2e","Yes","No",NA,"Kt CO2e",NA,"53",NA,"Greenhouse gas (GHG) emissions (as reported) and has different, lower value than the table in previous page so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1225","53",2020,"2mb",764,"Yes","Yes",NA,NA,"Kt CO2e","Yes","Yes",NA,NA,"54",NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","Yes","1226","54",2020,"2mb",764,"Yes","Yes",NA,NA,"Kt CO2e","Yes","Yes",NA,NA,NA,"53",NA,"Greenhouse gas (GHG) emissions (as reported) and has different, lower value than the table in previous page so not the absolute value?"
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1227",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1228",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1229",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1230",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1231",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1232",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1233",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1234",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1235",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1236",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1237",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1238",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1239",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1240",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1241",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1242",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1243",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1244",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1245","54",2019,"3",4413,"Yes","Yes",NA,NA,"Kt CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1246","54",2020,"3",5048,"Yes","Yes",NA,NA,"Kt CO2e","Yes","Yes",NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1247",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smith (ds) plc_2021_report.pdf",NA,NA,"Yes","No","1248",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1244",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1245",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1246",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1247",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1248",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1249",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1250",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1251",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1252",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1253",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1254",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1255",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1256",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1257",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1258",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1259",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1260",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1261",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1262",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1263",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1264",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1265",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1266",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1267",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1268",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1269",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snc lavalin inc_2019_report.pdf","GHG Emissions in page 115, but not in scope","they just report total emissions. they talk a whole lot about the 1,5 degree goal, maybe good example for greenwashing","No","No","1270",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
