"Report Name","Document comment Annotator 1","Document comment Annotator 2","Expert document comment.g1","Expert document comment.g2","Document-level expert adjudication requested by at least 1 annotator","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","Value Ann 1","Value Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit Ann 1","Unit Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Corrected page Ann 1","Corrected page Ann 2","Page corrected (fill in if necessary).g1","Page corrected (fill in if necessary).g2","Comment Ann1","Comment Ann2","Expert comment.g1","Expert comment.g2","Unclear record (Yes/No).g1","Unclear record (Yes/No).g2","row_disagreement_value_unit_page_or_unclear","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page"
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","x_44_2012_2lb",NA,2012,"2lb",NA,NA,74784,NA,"Ann2",NA,NA,"Ann1",NA,NA,"metric tons of CO2e",NA,"Ann2",NA,NA,"Ann1",NA,NA,"44",NA,NA,NA,"What should we do with data from 2012? Include it as I have it done here?",NA,"as this year-scope combination was not asked for it is no error that it is not extracted","The unit is correct but was taken from another line reffering to emissions from 1& 2 real estate","No","No",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","444",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","445",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","446",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","447",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","448",NA,2017,"1",NA,NA,4120,4120,NA,NA,NA,NA,NA,NA,"Tonnes","Tonnes",NA,NA,NA,NA,NA,NA,"14","14.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","449",NA,2018,"1",NA,NA,3908,3908,NA,NA,NA,NA,NA,NA,"Tonnes","Tonnes",NA,NA,NA,NA,NA,NA,"14","14.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","450",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","451",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","452",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","453",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","454",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","455",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","456",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","457",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","458",NA,2017,"2mb",NA,NA,35735,35735,NA,NA,NA,NA,NA,NA,"Tonnes","Tonnes",NA,NA,NA,NA,NA,NA,"14","14.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","459",NA,2018,"2mb",NA,NA,30439,30439,NA,NA,NA,NA,NA,NA,"Tonnes","Tonnes",NA,NA,NA,NA,NA,NA,"14","14.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","460",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","461",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","462",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","463",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","464",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","465",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","466",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","467",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","468",NA,2017,"2lb",NA,NA,36504,36504,NA,NA,NA,NA,NA,NA,"Tonnes","Tonnes",NA,NA,NA,NA,NA,NA,"14","14.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","469",NA,2018,"2lb",NA,NA,33207,33207,NA,NA,NA,NA,NA,NA,"Tonnes","Tonnes",NA,NA,NA,NA,NA,NA,"14","14.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","470",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","471",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","472",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","473",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","474",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","475",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","476",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","477",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","478",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","479",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","480",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","481",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","482",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"independence realty inc_2018_report.pdf","Emissions for ""Whole Portfolio"" --> is this correct to assume it is the whole company?",NA,"whole portfolio can be thought of whole company as it is all there real estate assets","We believe this refers to the full company and their operations","Yes","483",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","Yes","763",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","Yes","764",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","Yes","765",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","Yes","766",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
